Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
MONTERO (Call Me By Your Name),Lil Nas X,pop rap,137704,True,70,185,US
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, GIVĒON",r&b,198081,True,74,184,"CA, CA, US"
Butter,BTS,k-pop,164441,False,1,0,KR
STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber","hip hop, pop",141805,True,19,0,"AU, CA"
deja vu,Olivia Rodrigo,pop,215506,True,79,184,US
positions,Ariana Grande,pop,172324,True,52,184,US
Bad Habits,Ed Sheeran,soft pop,230746,False,75,185,GB
Heat Waves,Glass Animals,electronic,238805,False,26,0,GB
WITHOUT YOU,The Kid LAROI,hip hop,161384,True,0,0,AU
Forever After All,Luke Combs,country,232533,False,70,185,US
Go Crazy,"Chris Brown, Young Thug","rap, r&b, melodic rap, trap",176960,True,67,185,"US, CA"
Astronaut In The Ocean,Masked Wolf,audio drama,132780,True,66,183,DE
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix","Ariana Grande, Doja Cat, Megan Thee Stallion",pop,182437,True,59,184,"US, US, US"
What You Know Bout Love,Pop Smoke,"drill, new york drill, brooklyn drill",160000,True,42,184,US
my ex's best friend (with blackbear),"mgk, blackbear","hip hop, hip hop",139460,True,67,184,"US, US"
INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow","pop rap, hip hop",212352,True,67,185,"US, US"
Therefore I Am,Billie Eilish,alternative pop,173539,False,69,184,US
Up,Cardi B,hip hop,156944,True,61,185,US
Fancy Like,Walker Hayes,country,161853,False,0,0,US
DÁKITI,"Bad Bunny, JHAYCO","urbano latino, trap latino, reggaeton, latin",205090,True,72,185,"PR, PR"
Best Friend (feat. Doja Cat),"Saweetie, Doja Cat","hip hop, hip hop",155883,True,62,185,"US, US"
RAPSTAR,Polo G,Unknown,165925,True,74,185,GB
Heartbreak Anniversary,GIVĒON,r&b,198370,False,52,185,US
For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby","drill, new york drill, brooklyn drill",190476,True,42,184,"US, US, US"
Calling My Phone,"Lil Tjay, 6LACK","melodic rap, brooklyn drill",205458,True,70,185,"US, US"
Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",pop,227395,False,70,184,"US, US"
Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper","pop, hip hop",212093,False,61,184,"CA, US"
On Me,Lil Baby,hip hop,135959,True,66,184,US
you broke me first,Tate McRae,pop,169265,True,20,0,CA
traitor,Olivia Rodrigo,pop,229226,False,81,184,US
Back in Blood (feat. Lil Durk),"Pooh Shiesty, Lil Durk","drill, memphis rap",184489,True,61,185,"US, US"
I Hope (feat. Charlie Puth),"Gabby Barrett, Charlie Puth","country, soft pop, pop",211605,False,54,185,"US, US"
Dynamite,BTS,k-pop,199053,False,1,0,KR
Wockesha,Moneybagg Yo,memphis rap,180930,True,59,184,US
You Right,"Doja Cat, The Weeknd","hip hop, r&b",186173,True,72,185,"US, CA"
Beat Box 3 (feat. DaBaby),"SpotemGottem, DaBaby","trap, hip hop",200424,True,45,184,"US, US"
Laugh Now Cry Later (feat. Lil Durk),"Drake, Lil Durk","rap, drill, hip hop",261492,True,71,184,"CA, US"
Need to Know,Doja Cat,hip hop,210560,True,74,185,US
Wants and Needs (feat. Lil Baby),"Drake, Lil Baby","rap, hip hop",192956,True,71,184,"CA, US"
Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug","rap, melodic rap, trap, hip hop",257604,True,68,184,"CA, US, CA"
telepatía,Kali Uchis,alternative r&b,160191,False,77,184,US
Whoopty,CJ,dembow,123262,True,59,184,BE
"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money, Gunna, Don Toliver, NAV",melodic rap,195428,True,19,0,"Unknown, US, US, CA"
Good Days,SZA,r&b,279204,True,71,184,US
Starting Over,Chris Stapleton,country,240413,False,57,184,US
Body,Megan Thee Stallion,hip hop,171067,True,63,185,US
willow,Taylor Swift,pop,214706,False,69,183,US
Bang!,AJR,indie pop,170858,False,0,0,US
Better Together,Luke Combs,country,219573,False,42,185,US
You’re Mines Still (feat. Drake),"Yung Bleu, Drake","rap, hip hop",226220,True,18,0,"US, CA"
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",drill,236524,True,67,185,"DZ, US, US"
Essence (feat. Justin Bieber & Tems),"Wizkid, Justin Bieber, Tems","afropiano, dancehall, azonto, afrobeat, alté, afrobeats, afroswing, afropop",263293,False,53,185,"NG, CA, NG"
Chasing After You,"Ryan Hurd, Maren Morris",country,207666,False,54,185,"US, US"
The Good Ones,Gabby Barrett,country,215140,False,63,185,US
Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",edm,154983,False,74,184,"US, US"
Glad You Exist,Dan + Shay,country,144760,False,51,185,US
Lonely (with benny blanco),"Justin Bieber, benny blanco","pop, swing",149189,True,66,184,"CA, US"
Beggin',Måneskin,pop rock,211560,False,78,185,IT
Streets,Doja Cat,hip hop,226986,True,78,185,US
What’s Next,Drake,"rap, hip hop",178153,True,62,184,CA
Famous Friends,"Chris Young, Kane Brown","country, acoustic country, pop country",166506,False,56,185,"CA, US"
Lil Bit (feat. Florida Georgia Line),"Nelly, Florida Georgia Line","country, acoustic country, pop country",195962,True,59,185,"US, US"
Thot Shit,Megan Thee Stallion,hip hop,184634,True,61,185,US
late at night,Roddy Ricch,melodic rap,174682,True,53,185,US
Kings & Queens,Ava Max,pop,162398,False,74,185,US
Anyone,Justin Bieber,pop,190779,False,66,184,CA
Track Star,Mooski,Unknown,199706,True,48,184,Unknown
Time Today,Moneybagg Yo,memphis rap,136899,True,66,184,US
Cry Baby (feat. DaBaby),"Megan Thee Stallion, DaBaby","hip hop, hip hop",137983,True,60,185,"US, US"
All I Want for Christmas Is You,Mariah Carey,christmas,241106,False,74,185,US
No More Parties - Remix,"Coi Leray, Lil Durk",drill,192880,True,43,184,"US, US"
What’s Your Country Song,Thomas Rhett,"country, acoustic country, pop country",171333,False,63,184,US
One Too Many,"Keith Urban, P!nk",country,203893,False,55,184,"AU, US"
Arcade,Duncan Laurence,queer,185146,False,52,184,NL
Yonaguni,Bad Bunny,"urbano latino, trap latino, reggaeton, latin",206710,True,72,185,PR
GOOD TIME,Niko Moon,country,214720,False,57,185,US
If I Didn't Love You,"Jason Aldean, Carrie Underwood","country, acoustic country",212030,False,0,0,"US, US"
Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat","crunk, southern hip hop, rap, gangster rap, memphis rap, hip hop",242965,True,71,184,"CA, US, US"
pov,Ariana Grande,pop,201882,False,51,184,US
Just the Way,"Parmalee, Blanco Brown","country, country hip hop",193880,False,0,0,"US, US"
Take My Breath - Single Version,The Weeknd,r&b,220196,False,56,184,CA
We're Good,Dua Lipa,pop,165506,False,62,182,GB
Hell Of A View,Eric Church,"country, acoustic country",175026,False,61,184,GB
Rockin' Around The Christmas Tree,Brenda Lee,christmas,126266,False,71,184,Unknown
Put Your Records On,Ritt Momney,bedroom pop,210463,False,64,185,Unknown
Happier Than Ever,Billie Eilish,alternative pop,298899,True,79,184,US
Single Saturday Night,Cole Swindell,"country, acoustic country",187683,False,49,185,US
Things a Man Oughta Know,Lainey Wilson,country,203373,False,1,0,US
Throat Baby (Go Baby),BRS Kash,Unknown,218228,True,36,184,Unknown
Tombstone,Rod Wave,blues rock,160078,True,62,185,GB
Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),"Chase Rice, Florida Georgia Line","country, acoustic country, pop country",160839,False,0,0,"US, US"
Todo De Ti,Rauw Alejandro,"latin, trap latino, reggaeton, urbano latino",199604,True,0,0,PR
Heat Waves,Glass Animals,electronic,238805,False,12,0,GB
As It Was,Harry Styles,pop,167303,False,82,185,Unknown
STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber","hip hop, pop",141805,True,19,0,"AU, CA"
Easy On Me,Adele,soft pop,224694,False,78,185,GB
Shivers,Ed Sheeran,soft pop,207853,False,78,185,GB
First Class,Jack Harlow,hip hop,173947,True,71,184,US
Big Energy,Latto,pop rap,173182,True,60,185,US
Ghost,Justin Bieber,pop,153190,False,78,184,CA
Super Gremlin,Kodak Black,hip hop,200547,True,62,185,US
Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",pop,202735,False,76,184,"GB, GB, AU"
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems","afrobeat, alté, hip hop, afrobeats, rap",189893,True,78,185,"US, CA, NG"
About Damn Time,Lizzo,hip hop,191937,True,69,184,US
Bad Habits,Ed Sheeran,soft pop,230746,False,75,185,GB
THATS WHAT I WANT,Lil Nas X,pop rap,143901,True,69,185,US
Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends","alternative rock, hip hop, electronic",173381,False,71,184,"US, US, GB, Unknown"
INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow","pop rap, hip hop",212352,True,67,185,"US, US"
abcdefu,GAYLE,country pop,168601,True,69,185,US
Need to Know,Doja Cat,hip hop,210560,True,74,185,US
Wasted On You,Morgan Wallen,country,178520,False,74,184,US
Me Porto Bonito,"Bad Bunny, Chencho Corleone","urbano latino, reggaeton, trap latino, latin",178567,True,76,185,"PR, PR"
Woman,Doja Cat,hip hop,172626,True,78,185,US
Tití Me Preguntó,Bad Bunny,"urbano latino, reggaeton, trap latino, latin",243716,True,77,185,PR
Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,"art rock, art pop, baroque pop",300840,False,3,0,Unknown
We Don't Talk About Bruno,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast","latin, bronius bagackas, latin",216120,False,68,183,"CO, IT, US, US, US, US, Unknown"
Late Night Talking,Harry Styles,pop,177954,False,72,185,Unknown
I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat","hip hop, hip hop",192840,True,71,183,"US, US"
You Proof,Morgan Wallen,country,157477,False,61,183,US
Bad Habit,Steve Lacy,avant-garde jazz,232066,True,78,185,US
Sunroof,"Nicky Youre, hey daisy","pop, polish",163025,False,12,0,"US, PL"
One Right Now (with The Weeknd),"Post Malone, The Weeknd","hip hop, r&b",192721,True,63,183,"US, CA"
good 4 u,Olivia Rodrigo,pop,178146,True,77,184,US
Numb Little Bug,Em Beihold,pop,169237,False,65,184,US
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","rap, hip hop",218364,True,76,183,"CA, US"
'Til You Can't,Cody Johnson,"country, red dirt, texas country",224213,False,68,185,US
Fancy Like,Walker Hayes,country,161853,False,65,185,US
The Kind of Love We Make,Luke Combs,country,224426,False,71,185,US
I Ain't Worried,OneRepublic,soft pop,148485,False,54,183,US
BREAK MY SOUL,Beyoncé,pop,278281,False,63,185,US
Something in the Orange,Zach Bryan,"red dirt, country",228013,False,79,184,CA
Save Your Tears (with Ariana Grande) (Remix),"The Weeknd, Ariana Grande",pop,191013,False,73,184,"CA, US"
Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic","pop, r&b, alternative rock",197442,False,59,185,"US, US, US"
Levitating,Dua Lipa,pop,203807,False,46,182,GB
In A Minute,Lil Baby,hip hop,200470,True,58,183,US
Moscow Mule,Bad Bunny,"urbano latino, reggaeton, trap latino, latin",245939,True,76,185,PR
You Right,"Doja Cat, The Weeknd","hip hop, r&b",186173,True,72,185,"US, CA"
She Had Me At Heads Carolina,Cole Swindell,"acoustic country, country",206106,False,66,184,US
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,hip hop,182906,True,67,185,US
pushin P (feat. Young Thug),"Gunna, Future, Young Thug","melodic rap, rap, trap",136266,True,64,185,"US, US, CA"
Buy Dirt,"Jordan Davis, Luke Bryan","acoustic country, country",167480,False,74,184,"US, CA"
I Hate U,SZA,r&b,174000,True,63,184,US
Boyfriend,Dove Cameron,pop,153000,True,68,185,US
Glimpse of Us,Joji,lo-fi hip hop,233456,False,42,0,US
Surface Pressure,Jessica Darrow,Unknown,202226,False,64,183,US
Fall In Love,Bailey Zimmerman,country,232058,False,0,0,US
love nwantiti (ah ah ah),CKay,"afrobeats, afrobeat, afropop",145800,True,71,185,NG
Super Freaky Girl,Nicki Minaj,hip hop,170977,True,64,183,US
Hrs & Hrs,Muni Long,contemporary r&b,204316,True,68,183,US
Sand In My Boots,Morgan Wallen,country,202133,False,69,184,US
MAMIII,"Becky G, KAROL G","urbano latino, reggaeton, latin",226088,False,65,185,"GB, CO"
Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat","crunk, hip hop, gangster rap, memphis rap, southern hip hop, rap",242965,True,71,184,"CA, US, US"
AA,Walker Hayes,country,189560,False,50,185,US
Sweetest Pie,"Megan Thee Stallion, Dua Lipa",pop,201334,True,62,185,"US, GB"
PROVENZA,KAROL G,"urbano latino, reggaeton, latin",210200,False,67,183,CO
Essence (feat. Justin Bieber & Tems),"Wizkid, Justin Bieber, Tems","afrobeat, alté, afroswing, afrobeats, azonto, dancehall, afropiano, afropop",263293,False,53,185,"NG, CA, NG"
All I Want for Christmas Is You,Mariah Carey,christmas,241106,False,74,185,US
Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran","soft pop, pop",206070,False,54,185,"US, GB"
5 Foot 9,Tyler Hubbard,country,189780,False,61,183,US
Get Into It (Yuh),Doja Cat,hip hop,138293,True,68,185,US
Efecto,Bad Bunny,"urbano latino, reggaeton, trap latino, latin",213061,True,75,185,PR
Rock and A Hard Place,Bailey Zimmerman,country,207540,False,1,0,US
Doin' This,Luke Combs,country,254173,False,58,185,US
Oh My God,Adele,soft pop,225148,False,68,185,GB
Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",eurovision 2023 artists,160656,False,65,184,"SE, Unknown, GB"
Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole","rock, nepo baby, jazz",162680,True,68,179,"GB, US, US"
Fingers Crossed,Lauren Spencer Smith,Unknown,175344,False,55,184,CA
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,pop,613026,True,74,184,US
Party,"Bad Bunny, Rauw Alejandro","urbano latino, reggaeton, trap latino, latin",227628,True,70,185,"PR, PR"
Después de la Playa,Bad Bunny,"urbano latino, reggaeton, trap latino, latin",230400,False,69,185,PR
You Should Probably Leave,Chris Stapleton,country,213493,False,77,184,US
Rockin' Around The Christmas Tree,Brenda Lee,christmas,126266,False,71,184,Unknown
Broadway Girls (feat. Morgan Wallen),"Lil Durk, Morgan Wallen","drill, country",185600,False,42,185,"US, US"
Take My Name,Parmalee,country,157906,False,0,0,US
What Happened To Virgil (feat. Gunna),"Lil Durk, Gunna","drill, melodic rap",181393,True,59,185,"US, US"
PUFFIN ON ZOOTIEZ,Future,rap,172933,True,73,185,US
Like I Love Country Music,Kane Brown,"pop country, country",234800,False,53,185,US
Jingle Bell Rock,Bobby Helms,christmas,130973,False,69,184,US
Ojitos Lindos,"Bad Bunny, Bomba Estéreo","urbano latino, reggaeton, trap latino, latin, latin alternative",258298,False,77,185,"PR, CO"
Trouble With A Heartbreak,Jason Aldean,"acoustic country, country",196026,False,0,0,US
A Holly Jolly Christmas,Burl Ives,christmas,135533,False,57,184,US
Kiss Me More (feat. SZA),"Doja Cat, SZA",r&b,208666,True,79,185,"US, US"
She Likes It (feat. Jake Scott),"Russell Dickerson, Jake Scott",country,163311,False,51,185,"US, US"
Never Say Never (with Lainey Wilson),"Cole Swindell, Lainey Wilson","acoustic country, country",176146,False,52,184,"US, US"
Damn Strait,Scotty McCreery,"acoustic country, country",230226,False,47,185,US
she's all i wanna be,Tate McRae,pop,206772,False,4,0,CA
Last Night Lonely,Jon Pardi,"acoustic country, country",182161,False,62,183,US
Flower Shops,"ERNEST, Morgan Wallen",country,214405,False,12,0,"US, US"
TO THE MOON,"JNR CHOI, Sam Tompkins",soul,152137,True,59,185,"GB, US"
Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",soft pop,156943,False,73,183,"GB, US"
One Mississippi,Kane Brown,"pop country, country",214293,False,48,185,US
Circles Around This Town,Maren Morris,country,195760,False,36,185,US
Last Night,Morgan Wallen,country,163854,True,75,183,US
Flowers,Miley Cyrus,pop,200600,False,83,185,US
Kill Bill,SZA,r&b,153946,False,74,185,US
Anti-Hero,Taylor Swift,pop,200690,False,57,183,US
Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage","hip hop, r&b, trap",221520,True,77,183,"US, CA, US"
Calm Down (with Selena Gomez),"Rema, Selena Gomez","pop, afrobeats, afropiano, afrobeat, afropop",239317,False,69,139,"NG, US"
Die For You (with Ariana Grande) - Remix,"The Weeknd, Ariana Grande",pop,232857,False,64,183,"CA, US"
Fast Car,Luke Combs,country,265493,False,78,185,US
Snooze,SZA,r&b,201800,True,84,185,US
I'm Good (Blue),"David Guetta, Bebe Rexha","edm, dance",175238,True,81,184,"FR, US"
Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",soft pop,156943,False,73,183,"GB, US"
You Proof,Morgan Wallen,country,157477,False,74,183,US
Something in the Orange,Zach Bryan,"country, red dirt",228013,False,79,184,CA
Rich Flex,"Drake, 21 Savage","hip hop, rap",239359,True,71,183,"CA, US"
As It Was,Harry Styles,pop,167303,False,82,185,Unknown
Rock and A Hard Place,Bailey Zimmerman,country,207540,False,76,184,US
Under The Influence,Chris Brown,r&b,184613,True,79,185,US
Cruel Summer,Taylor Swift,pop,178426,False,84,184,US
Thinkin’ Bout Me,Morgan Wallen,country,177387,False,76,183,US
Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",bedroom pop,131013,True,65,184,"Unknown, US"
Favorite Song,Toosii,hip hop,208630,False,61,183,US
Thought You Should Know,Morgan Wallen,country,215571,True,71,183,US
Thank God,"Kane Brown, Katelyn Brown","country, pop country",174560,False,65,185,"US, US"
Sure Thing,Miguel,r&b,195373,False,81,185,ES
All My Life (feat. J. Cole),"Lil Durk, J. Cole","drill, rap",223878,True,62,185,"US, GB"
Ella Baila Sola,"Eslabon Armado, Peso Pluma","banda, sierreño, electro corridos, corrido, sad sierreño, corridos tumbados, música mexicana, corridos bélicos",165671,False,67,185,"US, MX"
Karma (feat. Ice Spice),"Taylor Swift, Ice Spice","pop, drill",201493,True,57,183,"US, US"
