Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
With Every Beat of My Heart,Taylor Dayne,dance-pop,262826,False,0,0,US,Unknown
Come Back To Me,Janet Jackson,new jack swing,332741,False,45,3,US,R&B
No More Lies,Michel'le,"new jack swing, quiet storm",225840,False,37,184,US,R&B
Praying For Time,George Michael,classical,281106,False,0,0,GB,Classical
How Can We Be Lovers,Michael Bolton,soft rock,234840,False,0,0,US,Rock
Do You Remember,Phil Collins,soft rock,277506,False,45,167,GB,Rock
Ready Or Not,After 7,"smooth r&b, new jack swing, quiet storm",275826,False,47,183,US,Unknown
U Can't Touch This,MC Hammer,hip hop,257359,False,72,184,US,Hip Hop
I Wish It Would Rain Down,Phil Collins,soft rock,327826,False,0,0,GB,Rock
Just Between You and Me,Lou Gramm,"album rock, arena rock",296133,False,44,183,US,Rock
Something Happened On The Way To Heaven,Phil Collins,soft rock,290933,False,0,0,GB,Rock
Black Cat,Janet Jackson,new jack swing,287933,False,0,0,US,R&B
Can't Stop,After 7,"smooth r&b, new jack swing, quiet storm",247906,False,39,183,US,Unknown
Janie's Got A Gun,Aerosmith,"rock, classic rock",328600,False,33,184,US,Rock
The Humpty Dance,Digital Underground,west coast hip hop,391693,False,0,0,US,Hip Hop
I'll Be Your Shelter,Taylor Dayne,dance-pop,284373,False,21,143,US,Unknown
Free Fallin',Tom Petty and the Heartbreakers,classic rock,258360,False,0,0,US,Rock
Giving You The Benefit,Pebbles,"new jack swing, quiet storm",341960,False,35,184,US,R&B
Enjoy the Silence - 2006 - Remaster,Depeche Mode,"synthpop, new wave, darkwave",258573,False,0,0,GB,Pop
Love Song,Tesla,"glam metal, glam rock, hard rock",323360,False,39,137,US,Metal
Price of Love,Bad English,"glam metal, album rock",286040,False,43,183,US,Metal
The King Of Wishful Thinking,Go West,pop,241906,False,0,0,GB,Pop
What Kind of Man Would I Be? - 2003 Remaster,Chicago,soft rock,253760,False,26,151,US,Rock
I Remember You,Skid Row,"glam metal, glam rock, hard rock",313693,False,5,0,US,Metal
Get Up (Before The Night Is Over),Technotronic,"hip house, dance, eurodance",337093,False,58,183,BE,Electronic
Here We Are,Gloria Estefan,latin pop,289706,False,0,0,US,Pop
Epic - Radio Remix Edit,Faith No More,"funk rock, grunge, rap metal, alternative metal",239360,False,13,156,US,Rock
Love Takes Time,Mariah Carey,christmas,229226,False,0,0,US,Jazz
Just Like Jesse James,Cher,pop,246000,False,0,0,US,Pop
Love Shack - Edit,The B-52's,"post-punk, new wave",257519,False,49,156,US,Rock
All or Nothing,Milli Vanilli,dance-pop,200520,False,21,185,DE,Unknown
Romeo - Radio Edit,DINO,"freestyle, miami bass, new jack swing, funk melody",256733,False,18,184,GB,Hip Hop
Everybody Everybody - Le Freak Album Mix,Black Box,eurodance,247000,False,0,0,IT,Pop
I Go to Extremes,Billy Joel,soft rock,260573,False,27,185,US,Rock
Whip Appeal,Babyface,"smooth r&b, r&b, new jack swing, quiet storm",278266,False,24,185,US,Unknown
Oh Girl,Paul Young,folk rock,213693,False,0,0,CA,Rock
C'mon And Get My Love,"D Mob, Cathy Dennis","chicago house, hip house, acid house",230866,False,0,0,"US, GB",Electronic
The Way That You Love Me,Paula Abdul,dance-pop,322666,False,39,184,US,Unknown
We Can't Go Wrong,The Cover Girls,"freestyle, miami bass, funk melody",316626,False,24,183,US,Hip Hop
When I'm Back On My Feet Again,Michael Bolton,soft rock,227880,False,0,0,US,Rock
Make You Sweat,Keith Sweat,"r&b, new jack swing, quiet storm",320506,False,0,0,Unknown,R&B
This One's for the Children,New Kids On The Block,pop,238466,False,31,185,US,Pop
What It Takes,Aerosmith,"rock, classic rock",311773,False,32,184,US,Rock
Forever,KISS,"glam rock, hard rock, glam metal, classic rock, rock",232640,False,60,183,US,Rock
Jerk Out #3,The Time,"funk rock, post-disco",409333,False,33,184,GB,Rock
Just a Friend,Biz Markie,east coast hip hop,238266,False,56,184,US,Hip Hop
Without You,Mötley Crüe,"glam metal, glam rock, hard rock",268853,False,0,0,US,Metal
Swing The Mood,Jive Bunny and the Mastermixers,british,259573,False,50,182,GB,Unknown
Thieves in the Temple,Prince,funk rock,200680,False,22,168,US,Rock
Mentirosa,Mellow Man Ace,"latin hip hop, chicago house",258533,False,42,183,US,Hip Hop
Tic Tac Toe (Original Mix),Kyper,miami bass,383426,False,24,177,Unknown,Hip Hop
