Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Helen Wheels - Remastered 2010,"Paul McCartney, Wings","pop, rock",227533,False,35,184,"GB, GB",Pop
My Mistake (Was To Love You),"Diana Ross, Marvin Gaye","soul, disco, motown, quiet storm, northern soul",180653,False,41,184,"US, US",R&B
Wildwood Weed,Jim Stafford,country,160840,False,37,184,US,Country
Beach Baby,First Class,classic pop and rock,293453,False,0,0,GB,Unknown
Me And Baby Brother,War,psychedelic rock,207333,False,41,185,US,Rock
Rockin' Roll Baby,The Stylistics,"philly soul, motown, smooth soul, quiet storm",196120,False,0,0,GB,R&B
I Honestly Love You - Live,Olivia Newton-John,classic pop and rock,261893,False,0,0,AU,Unknown
Call on Me - 2002 Remaster,Chicago,soft rock,242653,False,41,184,US,Rock
"Wild Thing - from ""Because Of Gracia""",Fancy,nu disco,177440,False,0,0,DE,R&B
Mighty Love,The Spinners,"philly soul, motown, northern soul, soul",196653,False,37,184,GB,R&B
