Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
Lately,Divine,"italo disco, hi-nrg, italo dance",218070,False,13,150,GB
That Don't Impress Me Much,Shania Twain,country,235666,False,0,0,CA
Wild Wild West (feat. Dru Hill & Kool Mo Dee),"Will Smith, Dru Hill, Kool Moe Dee","new jack swing, r&b, quiet storm, east coast hip hop, smooth r&b",268453,False,52,185,"US, US, US"
Scar Tissue,Red Hot Chili Peppers,"alternative rock, rock, funk rock",215906,False,81,171,US
Heartbreaker (feat. JAY-Z),"Mariah Carey, JAY-Z","rap, east coast hip hop, christmas, hip hop",285706,False,62,185,"US, US"
I Still Believe,Mariah Carey,christmas,234933,False,0,0,US
The Hardest Thing,98º,Unknown,272933,False,41,184,Unknown
Summer Girls,LFO,bleep techno,257333,False,55,184,GB
Can I Get A... - From The Rush Hour Soundtrack,"JAY-Z, Amil, Ja Rule","rap, r&b, east coast hip hop, hip hop",311800,True,43,184,"US, US, Unknown"
Jumper - 1998 Edit,Third Eye Blind,alternative rock,272973,False,69,184,US
Doo Wop (That Thing),Ms. Lauryn Hill,neo soul,320266,False,4,0,US
Mambo No. 5 (A Little Bit of...),Lou Bega,latin pop,219600,False,3,179,DE
Sweet Lady,Tyrese,"smooth r&b, quiet storm, r&b",290600,False,60,184,Unknown
It's Not Right But It's Okay,Whitney Houston,contemporary r&b,292400,False,64,185,US
(God Must Have Spent) A Little More Time On You - Remix,*NSYNC,boy band,241493,False,51,185,US
Lullaby,Shawn Mullins,alternative rock,329866,False,50,176,US
Anywhere,112,r&b,244415,False,56,184,US
Tell Me It's Real,K-Ci & JoJo,r&b,278600,False,58,184,US
Back 2 Good,Matchbox Twenty,post-grunge,340173,False,57,184,US
808,Blaque,contemporary r&b,306693,False,44,185,US
She's so High,Tal Bachman,rock,224693,False,71,185,CA
She's All I Ever Had,Ricky Martin,"latin, latin pop",295333,False,42,185,PR
Miami,Will Smith,hip hop,197560,False,58,167,US
Hands,Jewel,pop,235000,False,0,0,US
Who Dat,JT Money,"miami bass, southern hip hop",231800,True,41,184,Unknown
Please Remember Me,Tim McGraw,country,296333,False,39,185,US
From This Moment On,"Shania Twain, Bryan White",country,281533,False,58,184,"CA, CA"
Love Like This,Faith Evans,r&b,275706,False,65,171,US
You,"Jesse Powell, Gerald Albright","smooth jazz, cool jazz, jazz funk, quiet storm, jazz",318466,False,15,30,"US, US"
Trippin',Total,"new jack swing, r&b",267328,False,40,184,ES
If You,Silk,"new jack swing, quiet storm, r&b",337466,False,48,184,US
Ex-Factor,Ms. Lauryn Hill,neo soul,326533,False,74,185,US
Give It To You,Jordan Knight,dance-pop,289760,False,41,184,US
Black Balloon,The Goo Goo Dolls,alternative rock,249533,False,61,172,US
Spend My Life With You,"Eric Benét, Kevin ""K.D."" Davis","smooth r&b, neo soul, quiet storm",276013,False,60,171,"GB, Unknown"
These Are The Times,Dru Hill,"smooth r&b, quiet storm, r&b",248400,False,54,88,US
I Don't Want To Miss A Thing,Mark Chesnutt,"traditional country, country",246226,False,44,184,US
I Do (Cherish You),98º,Unknown,225560,False,27,21,Unknown
Because Of You,98º,Unknown,296346,False,31,184,Unknown
I Will Remember You,Sarah McLachlan,pop,291453,False,31,182,CA
Chante's Got A Man,Chanté Moore,"smooth r&b, quiet storm",264973,False,40,180,US
Happily Ever After,Case,"smooth r&b, quiet storm, r&b",277853,True,24,173,US
My Love Is Your Love,Whitney Houston,contemporary r&b,261573,False,66,185,US
All Night Long (feat. P. Diddy),"Faith Evans, Diddy","east coast hip hop, hip hop, r&b",259306,False,33,171,"US, US"
Back That Azz Up,"JUVENILE, Lil Wayne, Mannie Fresh","hip hop, southern hip hop, bounce, crunk, rap",265560,True,52,78,"US, US, US"
Almost Doesn't Count,Brandy,r&b,218466,False,57,184,US
Man! I Feel Like A Woman!,Shania Twain,country,234493,False,70,184,CA
Steal My Sunshine,LEN,alternative rock,265533,False,42,91,CA
I Need to Know,Marc Anthony,"bachata, salsa, merengue, latin, salsa romantica",227706,False,52,185,DE
So Anxious,Ginuwine,r&b,276066,False,68,185,US
Faded Pictures - From The Rush Hour Soundtrack,"Case, Joe","smooth r&b, quiet storm, r&b",230866,False,31,173,"US, GB"
Back At One,Brian McKnight,"quiet storm, r&b",263666,False,69,184,US
When a Woman's Fed Up,R. Kelly,r&b,278760,True,46,185,US
How Forever Feels,Kenny Chesney,country,188200,False,57,185,US
Amazed,Lonestar,country,239986,False,54,184,US
Sometimes,Britney Spears,pop,245066,False,67,185,US
Ghetto Cowboy,Mo Thugs,hip hop,325459,True,32,176,Unknown
Out Of My Head,Fastball,pop rock,153066,False,57,182,US
Hard Knock Life (Ghetto Anthem),JAY-Z,"rap, east coast hip hop, hip hop",239720,True,37,121,US
Jamboree (feat. Zhané),"Naughty By Nature, Zhané","new jack swing, east coast hip hop",213906,True,47,185,"US, US"
"Take Me There - From ""The Rugrats Movie"" Soundtrack","Blackstreet, Mýa, Mase, Blinky Blink",new jack swing,243000,False,35,95,"US, US, Unknown, US"
Stay The Same,Joey McIntyre,Unknown,227400,False,45,185,US
Lesson In Leavin',Jo Dee Messina,country,220200,False,56,185,US
Iris,The Goo Goo Dolls,alternative rock,289533,False,89,172,US
Satisfy You (feat. R. Kelly),"Diddy, R. Kelly","r&b, east coast hip hop, hip hop",286040,False,43,184,"US, US"
Better Days (And the Bottom Drops Out),Citizen King,audio drama,207026,False,55,184,US
Music of My Heart (feat. *NSYNC),"Gloria Estefan, *NSYNC","latin pop, boy band",271160,False,23,168,"US, US"
Write This Down,George Strait,"traditional country, honky tonk, country",219600,False,70,184,US
When You Believe - from The Prince of Egypt,"Whitney Houston, Mariah Carey",christmas,272893,False,64,185,"US, US"
God Must Have Spent a Little More Time on You (feat. *NSYNC),"Alabama, *NSYNC","christian country, country, country rock",278440,False,45,185,"Unknown, US"
