Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph","country rock, red dirt, texas country, country",179413,True,43,185,"US, Unknown",Rock
MONACO,Bad Bunny,"trap latino, urbano latino, reggaeton, latin",267194,True,74,185,PR,Latin
IDGAF (feat. Yeat),"Drake, Yeat","rap, hip hop, rage rap",260111,True,72,183,"CA, US",Hip Hop
Burn It Down,Parker McCollum,"texas country, red dirt, country",233869,False,61,183,US,Country
fukumean,Gunna,melodic rap,125040,True,77,184,US,Hip Hop
Taste,Sabrina Carpenter,pop,157279,False,86,183,US,Pop
Where It Ends,Bailey Zimmerman,country,179294,False,71,184,US,Country
FTCU,Nicki Minaj,hip hop,172137,True,67,183,US,Hip Hop
WILDFLOWER,Billie Eilish,alternative pop,261466,False,90,183,US,Pop
World on Fire,Nate Smith,country,189986,False,71,185,US,Country
On My Mama,Victoria Monét,alternative r&b,184258,True,61,185,US,R&B
"yes, and?",Ariana Grande,pop,214994,True,71,183,US,Pop
exes,Tate McRae,pop,159400,True,77,185,CA,Pop
A Holly Jolly Christmas,Burl Ives,christmas,135533,False,57,184,US,Jazz
Wind Up Missin’ You,Tucker Wetmore,country,166666,True,76,183,US,Country
Bulletproof,Nate Smith,country,183919,False,59,185,US,Country
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti","rap, rage rap",191700,True,82,185,"US, US",Hip Hop
The Painter,Cody Johnson,"texas country, country, red dirt",211413,False,70,184,US,Country
Down Bad,Taylor Swift,pop,261228,True,69,183,US,Pop
Dance The Night,Dua Lipa,pop,176579,False,64,184,GB,Pop
