Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country,Main Genre
Hawaii Five-O,The Ventures,surf rock,113893,False,47,184,US,Rock
Galveston - Remastered 2001,Glen Campbell,country,161066,False,49,183,US,Country
I'm Gonna Make You Mine,Lou Christie,doo-wop,163413,False,0,183,GB,Blues
Gitarzan,Ray Stevens,comedy,210693,False,0,0,US,Country
Can I Change My Mind,Tyrone Davis,blues,177733,False,36,184,US,Blues
Time Is Tight,Booker T. & the M.G.'s,funk,296160,False,25,130,US,R&B
This Girl's in Love with You,Dionne Warwick,pop,323226,False,35,185,US,Pop
Color Him Father,The Winstons,breakbeat,190080,False,34,185,GB,Electronic
Black Pearl,Sonny Charles And The Checkmates Ltd,rock,207226,False,30,105,GB,Rock
Indian Giver,1910 Fruitgum Company,bubblegum pop,163360,False,19,172,US,Pop
Mother Popcorn - Pt. 1,James Brown,"funk, motown, soul",196306,False,39,184,US,R&B
Twenty Five Miles,Edwin Starr,"northern soul, motown",198213,False,50,184,Unknown,R&B
Things I'd Like to Say (Live),New Colony Six,beat music,144226,False,13,185,US,Unknown
When I Die,Motherlode,Unknown,202360,False,31,184,CA,Unknown
That's The Way Love Is,Marvin Gaye,"quiet storm, northern soul, soul, motown",224240,False,17,184,US,R&B
"Everybody's Talkin' - From ""Midnight Cowboy""",Harry Nilsson,"baroque pop, singer-songwriter",163586,False,64,185,US,Pop
Worst That Could Happen,Brooklyn Bridge,doo-wop,187066,False,32,185,DE,Blues
The Chokin' Kind,Joe Simon,"philly soul, northern soul, soul",160280,False,27,185,DE,R&B
Smile a Little Smile for Me,Flying Machine,bubblegum pop,176910,False,33,185,GB,Pop
Polk Salad Annie,Tony Joe White,"blues, blues rock",223533,False,52,184,US,Blues
"Ruby, Don't Take Your Love To Town",Kenny Rogers & The First Edition,rock and indie,180800,False,17,179,US,Unknown
Games People Play,Joe South,rock,215160,False,44,184,GB,Rock
You Showed Me - 2016 Remaster,The Turtles,rock,193746,False,36,185,GB,Rock
Tracy,The Cuff Links,"doo-wop, bubblegum pop",134573,False,0,0,US,Blues
"Oh, What A Night",The Dells,"doo-wop, philly soul, northern soul, motown",247266,False,39,184,GB,Blues
Something - Remastered 2009,The Beatles,"psychedelic rock, classic rock",182293,False,74,184,GB,Rock
This Girl Is a Woman Now,Gary Puckett & The Union Gap,pop rock,189160,False,25,185,US,Rock
Come Together - Remastered 2009,The Beatles,"psychedelic rock, classic rock",259946,False,76,184,GB,Rock
Ramblin' Gamblin' Man,Bob Seger,classic rock,145310,False,59,184,US,Rock
I'm Gonna Make You Love Me,"Diana Ross & The Supremes, The Temptations","northern soul, soul, motown",187333,False,49,180,"US, US",R&B
I Heard It Through The Grapevine,Marvin Gaye,"quiet storm, northern soul, soul, motown",191866,False,36,184,US,R&B
Gimme Gimme Good Lovin',Crazy Elephant,bubblegum pop,123866,False,36,185,US,Pop
Hang 'Em High,Booker T. & the M.G.'s,funk,236306,False,28,98,US,R&B
Your Good Thing (Is About To End),Lou Rawls,"philly soul, soul blues",172613,False,1,184,US,R&B
"Baby, I'm For Real",The Originals,"northern soul, motown",201866,False,53,184,GB,R&B
Oh Happy Day,The Edwin Hawkins Singers,gospel,308600,False,47,185,US,R&B
Love Me Tonight,Tom Jones,pop,190973,False,47,62,Unknown,Pop
"Mr. Sun, Mr. Moon (feat. Mark Lindsay)","Paul Revere & The Raiders, Mark Lindsay","proto-punk, garage rock",168000,False,23,185,"US, GB",Rock
Laughing - 2024 Remaster,The Guess Who,classic rock,185626,False,25,184,CA,Rock
My Whole World Ended (The Moment You Left Me),David Ruffin,"philly soul, northern soul, soul, motown",212773,False,39,184,Unknown,R&B
Soul Deep,The Box Tops,blue-eyed soul,147760,False,35,185,US,Unknown
Hooked on a Feeling - Rerecorded,B.J. Thomas,2008 universal fire victim,166520,False,0,0,US,Unknown
"Sweet Cream Ladies, Forward March",The Box Tops,blue-eyed soul,134066,False,23,185,US,Unknown
