Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
Love Is in Control (Finger on the Trigger),Donna Summer,"hi-nrg, disco",260200,False,0,0,US
Personally,Karla Bonoff,aor,216000,False,26,184,US
One Hundred Ways,"Quincy Jones, James Ingram","quiet storm, big band, soul jazz",259040,False,55,184,"US, US"
Blue Eyes - Remastered 2003,Elton John,pop,206266,False,55,184,GB
Our Lips Are Sealed - Single Version,The Go-Go's,new wave,167960,False,59,184,US
You Could Have Been With Me,Sheena Easton,pop,217520,False,31,184,GB
You Can Do Magic,America,"soft rock, folk rock",237466,False,67,184,US
Did It In A Minute,Daryl Hall & John Oates,soft rock,217226,False,37,185,US
I Ran (So Far Away),A Flock Of Seagulls,"new wave, synthpop",308933,False,63,185,GB
Somebody's Baby,Jackson Browne,"soft rock, singer-songwriter, folk rock",262733,False,58,165,US
Oh No,Commodores,motown,184306,False,49,183,US
Take It Away - Remixed 2015,Paul McCartney,pop,256053,False,18,184,GB
It's Gonna Take a Miracle,Deniece Williams,soul,250813,False,40,185,US
Love Will Turn You Around,Kenny Rogers,country,221193,False,49,184,US
Don't Stop Believin',Journey,"album rock, classic rock",250986,False,15,0,US
Comin' In and out of Your Life,Barbra Streisand,adult standards,248666,False,38,185,US
Gloria,Laura Branigan,pop,295066,False,61,184,US
Empty Garden (Hey Hey Johnny) - Remastered 2003,Elton John,pop,308200,False,50,184,GB
Yesterday's Songs,Neil Diamond,singer-songwriter,169000,False,29,184,US
Crimson and Clover,Joan Jett & the Blackhearts,rock,197493,False,54,185,US
Every Little Thing She Does Is Magic,The Police,new wave,260573,False,76,179,GB
Here I Am (Just When I Thought I Was Over You),Air Supply,soft rock,230400,False,66,171,AU
I Keep Forgettin' (Every Time You're Near),Michael McDonald,motown,222280,False,66,184,US
Get Down On It,Kool & The Gang,"funk, disco",293666,False,67,184,US
Any Day Now,Ronnie Milsap,"country, traditional country",222400,False,49,184,US
Make A Move On Me - Remastered 2021,Olivia Newton-John,classic pop and rock,197268,False,36,184,AU
Take My Heart (You Can Have It If You Want It),Kool & The Gang,"funk, disco",246426,False,51,184,US
"Mirror, Mirror",Diana Ross,"motown, disco",367373,False,18,2,US
Vacation,The Go-Go's,new wave,179826,False,53,184,US
(Oh) Pretty Woman - 2015 Remaster,Van Halen,"rock, hard rock, classic rock, glam metal",172670,False,56,171,US
Should I Do It,The Pointer Sisters,disco,231600,False,26,185,US
Hot In The City,Billy Idol,rock,219133,False,57,184,GB
Kids In America,Kim Wilde,pop,205533,False,9,0,GB
Man On Your Mind - Remastered 2010,Little River Band,soft rock,256839,False,0,0,AU
What's Forever For?,Michael Martin Murphey,country,171906,False,47,182,US
Waiting On A Friend - Remastered 2009,The Rolling Stones,"rock, classic rock",274226,False,60,177,GB
Do I Do,Stevie Wonder,"motown, soul",303466,False,58,184,US
Working for the Weekend,Loverboy,rock,221000,False,66,185,CA
Arthur's Theme (Best That You Can Do),Christopher Cross,soft rock,234493,False,70,184,US
Through The Years,Kenny Rogers,country,286066,False,65,184,US
Edge of Seventeen - 2016 Remaster,Stevie Nicks,rock,329413,False,71,184,US
Every Breath You Take,The Police,new wave,253920,False,89,184,GB
Billie Jean,Michael Jackson,pop,293826,False,77,185,US
Flashdance...What A Feeling,Irene Cara,dance-pop,233240,False,2,184,US
Down Under,Men At Work,rock,222320,False,76,185,AU
Beat It,Michael Jackson,pop,258040,False,74,185,US
